SIMULATION,6.1.0.0.0,Sensitivity: 1,Landscape seed: -1158562568,Starting Location[1.1.0.0.0.1.0.1.0.1.0.0.1.1.1],K Value:6
GENERATION,410
STRATEGY_ROW,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk
FITNESS_ROW,0.023611879876346463,0.023762844271530206,0.023762844271530206,0.024025150156624996,0.024025150156624996,0.024025150156624996,0.024025150156624996,0.025013353672154362,0.025013353672154362,0.025013353672154362,0.025013353672154362,0.025013353672154362,0.026052121654530462,0.026052121654530462,0.026052121654530462,0.026052121654530462,0.026052121654530462,0.027387550212746158,0.027387550212746158,0.027387550212746158,0.027387550212746158,0.027387550212746158,0.032936370599611554,0.032936370599611554,0.03939586565646236,0.03939586565646236,0.03990935254793199,0.03990935254793199,0.03990935254793199,0.03990935254793199,0.03990935254793199,0.03990935254793199,0.03990935254793199,0.07000784584284353,0.07000784584284353,0.07000784584284353,0.07000784584284353,0.07000784584284353,0.0963891745619163,0.0963891745619163,0.0963891745619163,0.0963891745619163,0.0963891745619163,0.0963891745619163,0.0963891745619163,0.16426555513094132,0.16426555513094132,0.17716832926690093,0.17716832926690093,0.17716832926690093,0.17781078805408515,0.17781078805408515,0.17781078805408515,0.17781078805408515,0.20339665561910317,0.20339665561910317,0.20365273670144618,0.20365273670144618,0.20365273670144618,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.22211473638636137,0.44638991338503514,0.44638991338503514,0.44638991338503514,0.44638991338503514,0.44638991338503514,0.44638991338503514,0.44638991338503514,0.44638991338503514,0.44638991338503514,0.5321756239795702,0.5321756239795702,0.5445335068275047,0.5445335068275047,0.5445335068275047,0.5445335068275047,0.5509625478743838,0.5509625478743838,0.5509625478743838,0.5509625478743838,0.5509625478743838,0.5847028914320366,0.5847028914320366,0.5847028914320366,0.5972670202423589,0.5972670202423589,0.5972670202423589,0.5972670202423589,0.5972670202423589,0.5999549814786693,0.5999549814786693,0.5999549814786693,0.5999549814786693,0.5999549814786693,0.5999549814786693,0.5999549814786693,0.5999549814786693,0.5999549814786693,0.5999549814786693,0.5999549814786693,0.6221073060389988,0.6221073060389988,0.6221073060389988,0.6221073060389988,0.62833010112349,0.62833010112349,0.62833010112349,0.62833010112349,0.634602379291365,0.634602379291365,0.6372367006298651,0.6372367006298651,0.6434156420538324,0.6434156420538324,0.6434156420538324,0.6434156420538324,0.6434156420538324,0.6434156420538324,0.6434156420538324,0.6434156420538324,0.6434156420538324,0.6434156420538324,0.6434156420538324,0.6497952000173277,0.6497952000173277,0.6497952000173277,0.6497952000173277,0.6497952000173277,0.6497952000173277,0.6497952000173277,0.6497952000173277,0.6498488399151379,0.6498488399151379,0.6498488399151379,0.6498488399151379,0.6498488399151379,0.6498488399151379,0.6498488399151379,0.6498488399151379,0.6498488399151379,0.6498488399151379,0.6498488399151379,0.6534429430839884,0.6534429430839884,0.6534429430839884,0.6534429430839884,0.6534429430839884,0.6534429430839884,0.6534429430839884,0.6534429430839884,0.6534429430839884,0.6534429430839884,0.6534429430839884,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395
GENERATION,420
STRATEGY_ROW,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk
FITNESS_ROW,0.023611879876346463,0.024165415992020184,0.024165415992020184,0.02451766624744891,0.02451766624744891,0.02451766624744891,0.02451766624744891,0.025394528273067225,0.025394528273067225,0.025394528273067225,0.025394528273067225,0.025394528273067225,0.026356978776993965,0.026356978776993965,0.026356978776993965,0.026356978776993965,0.026356978776993965,0.027673224961290214,0.027673224961290214,0.027673224961290214,0.027673224961290214,0.027673224961290214,0.04103025254479297,0.04103025254479297,0.04147187375275683,0.04147187375275683,0.054170491876747134,0.054170491876747134,0.054170491876747134,0.054170491876747134,0.054170491876747134,0.054170491876747134,0.054170491876747134,0.08073872132496772,0.08073872132496772,0.08073872132496772,0.08073872132496772,0.08073872132496772,0.11757692703349523,0.11757692703349523,0.11757692703349523,0.11757692703349523,0.11757692703349523,0.11757692703349523,0.11757692703349523,0.18434015358767575,0.18434015358767575,0.19088245588960645,0.19088245588960645,0.19088245588960645,0.2102075822282158,0.2102075822282158,0.2102075822282158,0.2102075822282158,0.26538597811722403,0.26538597811722403,0.2903186883352692,0.2903186883352692,0.2903186883352692,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.3033147992151365,0.4986134413167798,0.4986134413167798,0.4986134413167798,0.4986134413167798,0.4986134413167798,0.4986134413167798,0.4986134413167798,0.4986134413167798,0.4986134413167798,0.5395956302136632,0.5395956302136632,0.5510432143146308,0.5510432143146308,0.5510432143146308,0.5510432143146308,0.5636562659224058,0.5636562659224058,0.5636562659224058,0.5636562659224058,0.5636562659224058,0.5727634819683091,0.5727634819683091,0.5727634819683091,0.5852244877974374,0.5852244877974374,0.5852244877974374,0.5852244877974374,0.5852244877974374,0.5949975323902553,0.5949975323902553,0.5949975323902553,0.5949975323902553,0.5949975323902553,0.5949975323902553,0.5949975323902553,0.5949975323902553,0.5949975323902553,0.5949975323902553,0.5949975323902553,0.6498446831007112,0.6498446831007112,0.6560236245246784,0.6560236245246784,0.6560772644224886,0.6560772644224886,0.6560772644224886,0.6560772644224886,0.6560772644224886,0.6560772644224886,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395
GENERATION,430
STRATEGY_ROW,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk
FITNESS_ROW,0.023611879876346463,0.023964130131775188,0.023964130131775188,0.023964130131775188,0.023964130131775188,0.023964130131775188,0.023964130131775188,0.023964130131775188,0.023964130131775188,0.023964130131775188,0.023964130131775188,0.023964130131775188,0.023964130131775188,0.023964130131775188,0.023964130131775188,0.023964130131775188,0.023964130131775188,0.0287189163009911,0.0287189163009911,0.0287189163009911,0.029185105962413593,0.029185105962413593,0.03546139384584758,0.03546139384584758,0.035684319827455166,0.035684319827455166,0.036211897652287134,0.036211897652287134,0.03644552219368327,0.03644552219368327,0.03644552219368327,0.03644552219368327,0.03644552219368327,0.05648913060019112,0.05648913060019112,0.05648913060019112,0.05648913060019112,0.05648913060019112,0.05648913060019112,0.05648913060019112,0.05648913060019112,0.05648913060019112,0.05648913060019112,0.05648913060019112,0.05648913060019112,0.05648913060019112,0.05648913060019112,0.05648913060019112,0.17815059012781254,0.17815059012781254,0.17815059012781254,0.17815059012781254,0.20484934382691655,0.20484934382691655,0.21126296921364968,0.21126296921364968,0.2176173252797129,0.2176173252797129,0.2176173252797129,0.2176173252797129,0.2176173252797129,0.2751216061691714,0.2751216061691714,0.2751216061691714,0.2751216061691714,0.36212551274210264,0.36212551274210264,0.36212551274210264,0.36212551274210264,0.41230734300257604,0.41230734300257604,0.41230734300257604,0.41230734300257604,0.41230734300257604,0.41230734300257604,0.47224447841527784,0.47224447841527784,0.4884418469546175,0.4884418469546175,0.4884418469546175,0.4884418469546175,0.4884418469546175,0.4884418469546175,0.4884418469546175,0.4884418469546175,0.4884418469546175,0.4884418469546175,0.4884418469546175,0.5584744182439509,0.5584744182439509,0.5584744182439509,0.5584744182439509,0.5584744182439509,0.5584744182439509,0.5584744182439509,0.5584744182439509,0.5584744182439509,0.6117557818503111,0.6117557818503111,0.6117557818503111,0.6117557818503111,0.6117557818503111,0.6196587458658117,0.6196587458658117,0.6196587458658117,0.6222930672043119,0.6222930672043119,0.6222930672043119,0.6222930672043119,0.6222930672043119,0.6222930672043119,0.6222930672043119,0.6222930672043119,0.6222930672043119,0.6222930672043119,0.6222930672043119,0.6311063299667793,0.6311063299667793,0.6311170285265678,0.6311170285265678,0.6311170285265678,0.6311608821870918,0.6311608821870918,0.6311608821870918,0.6374868002527769,0.6374868002527769,0.6374868002527769,0.6374868002527769,0.6374868002527769,0.6374868002527769,0.6374868002527769,0.6374868002527769,0.6374868002527769,0.6374868002527769,0.6374868002527769,0.6374868002527769,0.6374868002527769,0.6374868002527769,0.6374868002527769,0.6374868002527769,0.6374868002527769,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395
GENERATION,440
STRATEGY_ROW,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk
FITNESS_ROW,0.023611879876346463,0.024014451596836444,0.024014451596836444,0.024014451596836444,0.024014451596836444,0.024014451596836444,0.024014451596836444,0.024014451596836444,0.024014451596836444,0.024014451596836444,0.024014451596836444,0.024014451596836444,0.024014451596836444,0.024014451596836444,0.024014451596836444,0.024014451596836444,0.024014451596836444,0.02872961486077965,0.02872961486077965,0.02872961486077965,0.029091622119638432,0.029091622119638432,0.029492561000959806,0.029492561000959806,0.03588372984674606,0.03588372984674606,0.04261164621512235,0.04261164621512235,0.043311754615675796,0.043311754615675796,0.043311754615675796,0.043311754615675796,0.043311754615675796,0.06166800521522463,0.06166800521522463,0.06166800521522463,0.06166800521522463,0.06166800521522463,0.06166800521522463,0.06166800521522463,0.06166800521522463,0.06166800521522463,0.06166800521522463,0.06166800521522463,0.06166800521522463,0.06166800521522463,0.06166800521522463,0.06166800521522463,0.2277775211899851,0.2277775211899851,0.2277775211899851,0.2277775211899851,0.29132502570741237,0.29132502570741237,0.2978856277358634,0.2978856277358634,0.3193012435463173,0.3193012435463173,0.3193012435463173,0.3193012435463173,0.3193012435463173,0.37948517293951484,0.37948517293951484,0.37948517293951484,0.37948517293951484,0.41077132690112095,0.41077132690112095,0.41077132690112095,0.41077132690112095,0.45183615487840467,0.45183615487840467,0.45183615487840467,0.45183615487840467,0.45183615487840467,0.45183615487840467,0.5070649661933445,0.5070649661933445,0.5291958936340969,0.5291958936340969,0.5291958936340969,0.5291958936340969,0.5291958936340969,0.5291958936340969,0.5291958936340969,0.5291958936340969,0.5291958936340969,0.5291958936340969,0.5291958936340969,0.6259897330684258,0.6259897330684258,0.6259897330684258,0.6259897330684258,0.6259897330684258,0.6259897330684258,0.6259897330684258,0.6259897330684258,0.6259897330684258,0.6508086217454884,0.6508086217454884,0.6508086217454884,0.6508086217454884,0.6508086217454884,0.6508086217454884,0.6508086217454884,0.6508086217454884,0.6508086217454884,0.6508086217454884,0.6508086217454884,0.6534429430839884,0.6534429430839884,0.6570370462528392,0.6570370462528392,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6596713675913394,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395
GENERATION,450
STRATEGY_ROW,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk
FITNESS_ROW,0.023611879876346463,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.02401445159683644,0.028729614860779656,0.028729614860779656,0.028729614860779656,0.029037069899325883,0.029037069899325883,0.029472223302752495,0.029472223302752495,0.02956956976221927,0.02956956976221927,0.030048576826169893,0.030048576826169893,0.0365595486723698,0.0365595486723698,0.0365595486723698,0.0365595486723698,0.0365595486723698,0.044313622404101034,0.044313622404101034,0.044313622404101034,0.044313622404101034,0.044313622404101034,0.044313622404101034,0.044313622404101034,0.044313622404101034,0.044313622404101034,0.044313622404101034,0.044313622404101034,0.044313622404101034,0.044313622404101034,0.044313622404101034,0.044313622404101034,0.18708456847618016,0.18708456847618016,0.18708456847618016,0.18708456847618016,0.22552246713605492,0.22552246713605492,0.24795713409752929,0.24795713409752929,0.27301633616021775,0.27301633616021775,0.27301633616021775,0.27301633616021775,0.27301633616021775,0.34521147503530264,0.34521147503530264,0.34521147503530264,0.34521147503530264,0.3800040248447115,0.3800040248447115,0.3800040248447115,0.3800040248447115,0.42633602289056255,0.42633602289056255,0.42633602289056255,0.42633602289056255,0.42633602289056255,0.42633602289056255,0.5048561600161334,0.5048561600161334,0.5085972398267021,0.5085972398267021,0.5085972398267021,0.5085972398267021,0.5085972398267021,0.5085972398267021,0.5085972398267021,0.5085972398267021,0.5085972398267021,0.5085972398267021,0.5085972398267021,0.6135287272392973,0.6135287272392973,0.6135287272392973,0.6135287272392973,0.6135287272392973,0.6135287272392973,0.6135287272392973,0.6135287272392973,0.6135287272392973,0.6286240544069258,0.6286240544069258,0.6286240544069258,0.6286240544069258,0.6286240544069258,0.634906118812087,0.634906118812087,0.634906118812087,0.6385002219809377,0.6385002219809377,0.6385002219809377,0.6446791634049049,0.6446791634049049,0.6446791634049049,0.6446791634049049,0.6508581048288721,0.6508581048288721,0.6508581048288721,0.6508581048288721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6534924261673721,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395,0.6623056889298395
GENERATION,460
STRATEGY_ROW,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk
